session,depth,label,time,turn,step,tool,ioClass,nPaths,firstPath,allPaths
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329530178,1,54,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329544590,1,55,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329558057,1,56,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329560870,1,57,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329564223,1,58,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329568031,1,59,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329577766,1,60,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329584539,1,61,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329588534,1,62,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329594548,1,63,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329598907,1,64,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329600975,1,65,read,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329612700,1,66,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329617604,1,67,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329621902,1,68,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329625383,1,69,bash,bash_other,0,,
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329629249,1,70,bash,bash_other,0,,
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329633454,1,71,edit,shared_write,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329635666,1,72,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329638357,1,73,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329651128,1,74,bash,shared_read,1,amplification/findings/08-defensive.md,amplification/findings/08-defensive.md
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329654534,1,75,present,deliverable,0,,
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329663291,1,76,send_message,agent_coordination,0,,
dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1790329665980,1,77,todo_write,other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327972078,1,1,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327972114,1,1,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327973764,1,2,bash,shared_read,3,tools/news.sh,tools/news.sh;tools/get.sh;tools/gn.sh
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327973790,1,2,bash,shared_read,1,amplification/sources/nj-fbi-dhs-statement.txt,amplification/sources/nj-fbi-dhs-statement.txt
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327975942,1,3,todo_write,other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327975964,1,3,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327990130,1,4,subagent,delegation,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327990131,1,4,subagent,delegation,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327992327,1,5,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327993143,1,5,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327996749,1,6,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790327999692,1,6,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328004255,1,7,bash,shared_read,1,tools/ddg.sh,tools/ddg.sh
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328004507,1,7,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328068995,1,8,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328073014,1,8,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328077113,1,9,bash,shared_rw,1,tools/ddgs.sh,tools/ddgs.sh
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328077698,1,9,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328080317,1,10,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328080720,1,10,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328092072,1,11,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328092095,1,11,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328094890,1,12,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328095571,1,12,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328104735,1,13,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328136472,1,14,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328136813,1,14,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328156014,1,15,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328156519,1,15,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328159489,1,16,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328160642,1,16,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328163338,1,17,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328163629,1,17,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328165673,1,18,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328188327,1,19,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328188640,1,19,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328199268,1,20,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328200121,1,20,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328207396,1,21,bash,shared_rw,1,tools/ddgs.sh,tools/ddgs.sh
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328303487,1,22,bash,shared_read,1,amplification/sources/sub-cases-portalkombat-matryoshka.md,amplification/sources/sub-cases-portalkombat-matryoshka.md
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328303515,1,22,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328311208,1,23,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328311233,1,23,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328324236,1,24,send_message,agent_coordination,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328324248,1,24,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328326898,1,25,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328326926,1,25,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328336760,1,26,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328337118,1,26,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328343993,1,27,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328344357,1,27,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328349085,1,28,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328349340,1,28,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328358653,1,29,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328359324,1,29,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328363107,1,30,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328363131,1,30,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328365830,1,31,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328365881,1,31,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328370860,1,32,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328370892,1,32,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328375933,1,33,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328467724,1,33,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328472292,1,34,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328472749,1,34,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328479017,1,35,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328499277,1,35,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328505673,1,36,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328506741,1,36,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328510754,1,37,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328510977,1,37,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328518588,1,38,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328518930,1,38,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328558438,1,39,bash,shared_rw,1,tools/ddgs.sh,tools/ddgs.sh
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328558449,1,39,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328564016,1,40,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328564054,1,40,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328572066,1,41,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328572111,1,41,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328574619,1,42,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328576666,1,43,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328576691,1,43,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328627530,1,44,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328630736,1,45,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328632038,1,45,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328636729,1,46,job_list,other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328636742,1,46,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328642328,1,47,job_kill,other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328642338,1,47,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328647586,1,48,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328648474,1,48,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328651503,1,49,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328651765,1,49,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328654520,1,50,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328654706,1,50,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328658139,1,51,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328659072,1,51,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328663048,1,52,job_output,other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328663060,1,52,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790328667189,1,53,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329062974,1,54,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329063547,1,54,bash,shared_read,1,amplification/sources/sub-cases-spamouflage-overload.md,amplification/sources/sub-cases-spamouflage-overload.md
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329068320,1,55,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329270192,1,56,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329299173,1,57,write,shared_write,1,amplification/sources/sub-cases.md,amplification/sources/sub-cases.md
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329300934,1,58,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329319310,1,59,write,shared_write,1,amplification/sources/sub-cases.md,amplification/sources/sub-cases.md
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329321599,1,60,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329326584,1,61,edit,shared_write,1,amplification/sources/sub-cases.md,amplification/sources/sub-cases.md
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329326607,1,61,edit,shared_write,1,amplification/sources/sub-cases.md,amplification/sources/sub-cases.md
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329328701,1,62,bash,bash_other,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329331900,1,63,present,deliverable,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329339998,1,64,send_message,agent_coordination,0,,
defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1790329341345,1,65,job_list,other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324627405,1,1,todo_write,other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324627413,1,1,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324629349,1,2,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324629401,1,2,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324631592,1,3,bash,shared_read,1,research/search.sh,research/search.sh
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324631645,1,3,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324633903,1,4,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324634902,1,4,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324634903,1,4,web_search,external_search,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324647503,1,5,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324647503,1,5,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324647503,1,5,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324647504,1,5,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324666788,1,6,subagent,delegation,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324666789,1,6,subagent,delegation,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324666790,1,6,subagent,delegation,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324669145,1,7,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324669145,1,7,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324669145,1,7,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324669145,1,7,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324673482,1,8,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324673482,1,8,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324673483,1,8,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324673483,1,8,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324681387,1,9,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324681966,1,9,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324688040,1,10,write,shared_write,1,research/jget.sh,research/jget.sh
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324691204,1,11,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324707888,1,12,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324712041,1,13,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324712065,1,13,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324716635,1,14,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324716664,1,14,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324748092,1,15,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324748122,1,15,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324756971,1,16,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324756997,1,16,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324759540,1,17,read,shared_read,1,research/src-shahed-wiki.txt,research/src-shahed-wiki.txt
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324759541,1,17,read,shared_read,1,research/src-shahed-wiki.txt,research/src-shahed-wiki.txt
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324762419,1,18,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324785089,1,19,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324785117,1,19,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324789573,1,20,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324789592,1,20,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324793779,1,21,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324808357,1,22,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324827787,1,23,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324831058,1,24,list_agents,agent_coordination,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324831103,1,24,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324836154,1,25,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324870976,1,26,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324875585,1,27,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324884065,1,27,web_fetch,external_fetch,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324889120,1,28,bash,bash_other,0,,
dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1790324892641,1,29,bash,bash_other,0,,
