time,session,depth,label,turn,step,tool,path,argChars
1790324930167,cbd79d49-d00e-47b2-8613-1814b77230c7,2,Drone assassination attempts,1,48,edit,/Users/leonvanbokhorst/repos/deep-research/research/04-assassination.md,2042
1790324933906,cbd79d49-d00e-47b2-8613-1814b77230c7,2,Drone assassination attempts,1,49,edit,/Users/leonvanbokhorst/repos/deep-research/research/04-assassination.md,2406
1790324941110,cbd79d49-d00e-47b2-8613-1814b77230c7,2,Drone assassination attempts,1,51,edit,/Users/leonvanbokhorst/repos/deep-research/research/04-assassination.md,722
1790324944150,cbd79d49-d00e-47b2-8613-1814b77230c7,2,Drone assassination attempts,1,52,edit,/Users/leonvanbokhorst/repos/deep-research/research/04-assassination.md,514
1790324956239,cbd79d49-d00e-47b2-8613-1814b77230c7,2,Drone assassination attempts,1,56,edit,/Users/leonvanbokhorst/repos/deep-research/research/04-assassination.md,298
1790328348302,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,46,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,65032
1790328362914,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,48,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,989
1790328367678,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,49,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,767
1790328372724,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,399
1790328382978,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,52,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,828
1790328394972,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,953
1790328415308,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,56,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,2291
1790328419563,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,57,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,940
1790328425519,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,638
1790328460838,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,3376
1790328467067,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,3536
1790328474628,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,64,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,5982
1790328479846,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,65,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,2391
1790328494999,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,68,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,950
1790328499081,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,69,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,1243
1790328509564,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,71,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,5910
1790328515275,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,72,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,4384
1790328521760,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,73,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,4656
1790328528860,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,74,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,3703
1790328534075,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,75,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,3044
1790328538138,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,76,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,2065
1790328586526,cc07f9d4-0390-4bb3-90b1-866e31d30b66,2,Persona and coordination research,1,87,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/persona-coordination.md,2713
1790325072658,cc1fd076-ce12-4f21-9a03-de36e199d4ef,2,EU bodies and NATO drone evidence,1,73,write,/Users/leonvanbokhorst/repos/deep-research/research/eu_nato.md,34966
1790325113338,cc1fd076-ce12-4f21-9a03-de36e199d4ef,2,EU bodies and NATO drone evidence,1,76,write,/Users/leonvanbokhorst/repos/deep-research/research/eu_nato.md,39399
1790325153004,cc1fd076-ce12-4f21-9a03-de36e199d4ef,2,EU bodies and NATO drone evidence,1,79,write,/Users/leonvanbokhorst/repos/deep-research/research/eu_nato.md,39023
1790325205926,cc1fd076-ce12-4f21-9a03-de36e199d4ef,2,EU bodies and NATO drone evidence,2,1,write,/Users/leonvanbokhorst/repos/deep-research/research/eu_nato.md,35790
1790329020694,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,90,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,15516
1790329036945,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,92,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,13104
1790329042646,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,94,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,2024
1790329046366,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,95,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,3027
1790329050776,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,96,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,3521
1790329056569,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,98,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,2305
1790329060729,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,99,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,3052
1790329066791,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,101,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,2972
1790329072320,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,103,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,1020
1790329076743,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,105,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,1386
1790329080781,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,106,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,2641
1790329094385,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,108,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,11506
1790329102468,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,110,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,3760
1790329106810,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,112,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,704
1790329108833,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,113,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,741
1790329111643,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,114,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,1370
1790329117077,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,116,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,1370
1790329120222,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,117,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,1814
1790329124190,cceedd38-6543-457a-a7f8-753d6bda1067,3,Economics complexity prior art,1,119,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/economics-complexity.md,326
1790328310828,cf585c39-06cc-4e86-814e-fd4bb5dfcee8,3,5G health scare research,1,42,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/case-e-5g.md,14623
1790328339448,cf585c39-06cc-4e86-814e-fd4bb5dfcee8,3,5G health scare research,1,44,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/case-e-5g.md,12814
1790328360396,cf585c39-06cc-4e86-814e-fd4bb5dfcee8,3,5G health scare research,1,46,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/case-e-5g.md,12729
1790328386418,cf585c39-06cc-4e86-814e-fd4bb5dfcee8,3,5G health scare research,1,48,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/case-e-5g.md,12195
1790328402796,cf585c39-06cc-4e86-814e-fd4bb5dfcee8,3,5G health scare research,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/case-e-5g.md,1848
1790328402841,cf585c39-06cc-4e86-814e-fd4bb5dfcee8,3,5G health scare research,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/case-e-5g.md,4372
1790329912501,d07fdde4-91a3-4617-9341-d7100c77ab33,3,CIB and bot-detection critiques,1,45,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/cib-critiques.md,57996
1790328916051,d0d01526-dedf-4523-9301-738d6b6201fb,3,Fake personas long-running cases,1,55,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/personas-1-fake-identities.md,21546
1790328615176,d66ce668-ccde-4227-ba1d-cc1b1a1ffabb,3,AI news sites pink slime,1,46,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/personas-3-ai-news-pink-slime.md,24561
1790328635311,d66ce668-ccde-4227-ba1d-cc1b1a1ffabb,3,AI news sites pink slime,1,48,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/personas-3-ai-news-pink-slime.md,17853
1790329905953,da3f0b85-eed0-4f76-9e18-fe1bac271b94,3,AI and physical incident panics,1,28,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/physical-incidents.md,43909
1790328727062,dabeb4b9-b19b-4707-bb52-c02368aacf3c,3,AI platform threat reports,1,94,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/_sub-network-threat-reports.md,98265
1790328733066,dabeb4b9-b19b-4707-bb52-c02368aacf3c,3,AI platform threat reports,1,96,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/_sub-network-threat-reports.md,680
1790324769952,db47cece-2df5-48fe-85ed-0ec663494f6a,3,Iran-Israel drone strike scale,1,24,write,/Users/leonvanbokhorst/repos/deep-research/research/iran-israel-proxy.md,11463
1790324782887,db47cece-2df5-48fe-85ed-0ec663494f6a,3,Iran-Israel drone strike scale,1,26,write,/Users/leonvanbokhorst/repos/deep-research/research/iran-israel-proxy.md,9305
1790329369698,dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1,39,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/08-defensive.md,33422
1790329404041,dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1,42,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/08-defensive.md,30260
1790329440913,dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1,47,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/08-defensive.md,30160
1790329470000,dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1,49,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/08-defensive.md,31191
1790329496364,dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1,51,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/08-defensive.md,29853
1790329527576,dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1,53,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/08-defensive.md,28654
1790329633454,dc0b75f5-7e62-49c9-a810-8793a1c7648f,1,Defensive practice and non-amplification,1,71,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/08-defensive.md,288
1790329299173,defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1,57,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases.md,20784
1790329319310,defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1,59,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases.md,17017
1790329326584,defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases.md,728
1790329326607,defd571a-2f0d-47a2-8239-28e4b4bccd9e,2,Storm-1516 and Russian networks,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases.md,1979
1790324688040,dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1,10,write,/Users/leonvanbokhorst/repos/deep-research/research/jget.sh,550
1790325080709,dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1,38,write,/Users/leonvanbokhorst/repos/deep-research/iran-drone-findings.md,13469
1790325117195,dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1,43,edit,/Users/leonvanbokhorst/repos/deep-research/iran-drone-findings.md,2625
1790325121092,dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1,44,edit,/Users/leonvanbokhorst/repos/deep-research/iran-drone-findings.md,1632
1790325128208,dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1,45,edit,/Users/leonvanbokhorst/repos/deep-research/iran-drone-findings.md,3448
1790325148010,dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/iran-drone-findings.md,2758
1790325180708,dfc6a190-85d7-4f6a-a2d3-52df9a1a18eb,2,Research Iran Shahed proliferation,1,54,write,/Users/leonvanbokhorst/repos/deep-research/iran-drone-findings.md,13702
1790328024538,e1f701aa-bb3e-40c8-82b5-4bbd71f77ab5,3,Security terrorism prior art,1,3,write,/Users/leonvanbokhorst/repos/deep-research/tools/pget.py,2231
1790328426549,e1f701aa-bb3e-40c8-82b5-4bbd71f77ab5,3,Security terrorism prior art,1,40,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/security-terrorism.md,20532
1790328461270,e1f701aa-bb3e-40c8-82b5-4bbd71f77ab5,3,Security terrorism prior art,1,42,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/security-terrorism.md,17508
1790328480544,e1f701aa-bb3e-40c8-82b5-4bbd71f77ab5,3,Security terrorism prior art,1,44,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/security-terrorism.md,16953
1790328503711,e1f701aa-bb3e-40c8-82b5-4bbd71f77ab5,3,Security terrorism prior art,1,46,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/security-terrorism.md,16267
1790328520067,e1f701aa-bb3e-40c8-82b5-4bbd71f77ab5,3,Security terrorism prior art,1,48,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/security-terrorism.md,12576
1790328535233,e1f701aa-bb3e-40c8-82b5-4bbd71f77ab5,3,Security terrorism prior art,1,49,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/security-terrorism-annex-quotes.md,14644
1790324703650,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,6,write,/Users/leonvanbokhorst/repos/deep-research/research/gnews.sh,1583
1790324835059,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,16,write,/Users/leonvanbokhorst/repos/deep-research/research/dsearch.py,1665
1790324869156,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,18,write,/Users/leonvanbokhorst/repos/deep-research/research/batch.sh,815
1790324869184,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,18,write,/Users/leonvanbokhorst/repos/deep-research/research/queries.txt,1857
1790324874177,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,20,write,/Users/leonvanbokhorst/repos/deep-research/research/dbatch.sh,817
1790324908915,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,27,write,/Users/leonvanbokhorst/repos/deep-research/research/art.py,3113
1790325001475,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,32,write,/Users/leonvanbokhorst/repos/deep-research/research/gnews2.py,1340
1790325015028,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,34,write,/Users/leonvanbokhorst/repos/deep-research/research/euw/dnews.py,1827
1790325057489,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,38,write,/Users/leonvanbokhorst/repos/deep-research/research/euw/dbatch2.sh,747
1790325057528,e289f909-7350-45de-8d96-c53ca34ad0e9,3,"Spain, EU airports, drone wall",1,38,write,/Users/leonvanbokhorst/repos/deep-research/research/euw/q2.txt,1072
1790328666447,e465e26f-14d4-4ebd-8832-5e216849629a,2,Synthetic corroboration detection research,1,70,write,/Users/leonvanbokhorst/repos/deep-research/amplification/research/04-synthetic.md,65458
1790328673386,e465e26f-14d4-4ebd-8832-5e216849629a,2,Synthetic corroboration detection research,1,72,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/04-synthetic.md,860
1790328691911,e465e26f-14d4-4ebd-8832-5e216849629a,2,Synthetic corroboration detection research,1,75,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/04-synthetic.md,299
1790324780246,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,31,write,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,25546
1790324790622,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,33,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,2101
1790324790631,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,33,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,1745
1790324790638,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,33,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,2320
1790324799634,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,35,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,2101
1790324799677,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,35,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,1745
1790324799695,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,35,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,2238
1790324807682,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,37,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,2840
1790324807728,e49930ac-674f-41f7-8ead-2c84161d693d,1,Counter-UAS defender economics,1,37,edit,/Users/leonvanbokhorst/repos/deep-research/defender-economics-brief.md,956
1790328501183,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,54,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,17659
1790328536598,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,56,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,13558
1790328551740,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,58,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,13349
1790328573884,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,61,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,12863
1790328581448,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,625
1790328583692,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,64,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,625
1790328586516,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,65,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,1191
1790328589363,e5f8178b-4e43-4785-a609-d874a0b4c8ff,3,Research stream D sceptical takes,1,66,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-d-sceptical.md,1189
1790328849481,e6d543ab-0b19-4bf2-b18f-38035131a688,3,A3 strategic silence scholarship,1,58,write,/Users/leonvanbokhorst/repos/deep-research/amplification/research/05a-scholarly-debate.md,60513
1790324882737,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,27,write,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,27438
1790324907531,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,32,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,3251
1790324912040,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,33,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,1758
1790324915568,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,34,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,1459
1790324917715,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,35,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,461
1790324921523,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,36,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,2757
1790324925151,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,37,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,2000
1790324929427,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,39,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,986
1790324931286,e7ffd16b-4bd4-497b-8ecb-6dbf531dcd45,3,Ecuador drone misuse evidence,1,40,edit,/Users/leonvanbokhorst/repos/deep-research/research/notes-ecuador.md,394
1790328352644,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,46,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,15455
1790328466987,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,51,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,17605
1790328490695,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,53,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,12825
1790328507615,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,55,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,11600
1790328519190,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,57,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,8418
1790328527484,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,8549
1790328539733,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,7530
1790328549468,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,7749
1790328561851,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,65,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,11407
1790328574738,e88833f3-45c6-4e44-bab5-b0ee7c154093,3,Spamouflage and Operation Overload,1,67,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-cases-spamouflage-overload.md,11269
1790328334288,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,32,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,20975
1790328399426,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,40,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,440
1790328399458,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,40,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,1374
1790328399485,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,40,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,1018
1790328422167,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,42,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,17171
1790328438503,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,44,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,233
1790328438521,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,44,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,1613
1790328438543,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,44,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,2399
1790328463521,e8b3050c-765a-4f10-9bae-9fcc012336ae,2,Detection and takedown evidence,1,47,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-detection.md,1781
